,merchant_id
2800,177a2bfe-d1a4-469f-971c-c9c48c165a43
2801,32aa73dc-b7c2-4161-b14d-6271b96ce792
2802,fc25b568-cd4a-43cc-a9c8-aceff4141de8
2803,3b531f43-befb-4881-ab75-89dafa836086
2804,4bb74c96-f899-4b0c-81ff-8d0d2be302ef
2805,6669df80-8d32-43ab-96ba-fab667395d0e
2806,eb106b8b-8a54-4c81-b110-5c006d2e0e05
2807,4f5b62af-f80f-4b74-88d3-7e02361adc07
2808,27e8bea5-a0b7-4a0a-a4fe-82e4e1693c74
2809,02d8f097-abb7-4545-8ffd-a0090fece10c
2810,78c10cbb-b9be-4476-ac5a-cf36e02d1564
2811,cca1d03d-cafc-45fc-990c-8e800a331916
2812,639e6fc5-13b2-41fe-91fa-0d5498ff03b3
2813,0e088ddb-6fb4-45e8-bf92-f92bbd7b34c8
2814,94a713a1-6e24-43f1-8047-2e30814df00b
2815,5a4aef9b-6476-4a8c-b8ec-c09ca59453f2
2816,23c4718d-2163-4604-a9c7-362231883943
2817,ccb3672c-9b7e-4414-ba30-d1016fbf1273
2818,8cdc5d3d-e647-475c-ba80-19ebe23ab527
2819,862c9f46-f64d-4374-83e7-ccd4450a3915
2820,9e7acc06-fefa-4a4b-8018-691dea747044
2821,b5ff0ecb-d8d0-4cb4-aedc-c09ff19431ba
2822,abd3d83d-8741-4251-90d1-f4057f6ae24e
2823,af2ba482-b082-4e6c-83de-487978aa8b0a
2824,fec186f5-66e5-4c1c-ab30-8433fd33ab70
2825,abfb1480-94a5-403f-9648-7285a196c9ac
2826,ea38a00c-0d8f-47a9-bf86-d597ae174d69
2827,1abec525-0ba2-432c-a60e-82cb2a7bcb03
2828,1d38be30-a337-4f3e-85db-fb9a265c0d2b
2829,70dfd5b8-2c05-4c08-8e9d-aac53cfa74fb
2830,aae937a5-5887-4245-8042-0d5662aa2a38
2831,9a73b52e-41bf-4fa4-80a8-89c19c55ea87
2832,ad8e3b9d-d9a8-4415-a278-a426122d17de
2833,fc64b389-93c7-4d15-abc8-f0ab7914b926
2834,8bc68bf5-eeb3-4a42-b018-13c419820fda
2835,fcdb2a11-0335-4aab-92d6-cd9f62edafd1
2836,44c6a224-417c-4ccb-9c79-005fc93ef087
2837,c4ab07ea-6c0a-40e4-a23c-aee19b347d6c
2838,b09b9843-a21b-4fce-a9d3-149276af4065
2839,95a7ad25-7a74-4bf2-b437-bb327c21ee6c
2840,11d9f6dc-b2eb-447d-aebf-807fc2ee55a6
2841,7c0fb9a6-2a80-4ba4-94c6-edcc4a4e4227
2842,1f10692f-b889-42d7-ac95-09d28d9e2126
2843,9089ad5d-70a1-42d0-ac2f-a6e6debc4f3c
2844,bccc2aea-8c61-401e-9d1b-7c89f557c036
2845,91d95d67-9ba7-4a80-8aee-e8b1440f8a43
2846,c5e4a467-5150-49ac-a137-7a5cc2435941
2847,d06b5e6d-e48c-402c-a1d7-b01531f76c99
2848,20440fb7-e48f-46cf-afc6-a71e50c433a3
2849,91f952db-5094-4e65-8fd8-7c9cff78a66f
2850,61072baf-cc28-4da8-a7e2-27022f9b9d92
2851,81580c88-c3bf-42fa-9121-ca550a0db9e9
2852,d745e2a5-f129-47a4-b733-db2f94124359
2853,7447ec2b-9c66-45cc-8554-cf86ff651978
2854,af248048-a034-42dd-b9ae-5d6fd544bfda
2855,d211ad69-9481-4da9-b532-c4a314917c0b
2856,ddf5dd29-9d98-42b9-aef1-5d1815930291
2857,0cc03d95-bf40-41a7-9248-2d7c42e95c04
2858,882b949a-5f55-4fd9-8ed0-2c761889ed1b
2859,f08135b7-cdce-430a-a14c-6a488968e831
2860,60d6e26e-08cf-4a3e-bd1b-ad3e4794c127
2861,d27e703a-643d-4198-beb5-20e3a78b8fe9
2862,904ce8b6-42da-4f7e-b26e-fd528cdef66d
2863,6410042e-b13c-48b2-af42-5578536376f1
2864,4f640c8c-498f-49ea-902b-cc8837e95db2
2865,03a3ec31-b8b8-411a-b814-77ef8f4bfd33
2866,57e1ee3c-4118-4218-92be-48a1dcd01a7c
2867,56e19732-2944-4521-94f3-c4a4595e84d0
2868,8f242119-a911-4935-b7f9-39e6617b79d7
2869,a7385530-4f23-4213-a86f-b46203b65374
2870,5d3d6f33-1fa9-4e4f-abe6-502cacbf7743
2871,cdcef1bf-8c51-4c37-8986-efdb22d06bd8
2872,2f1cfccd-c0d3-4c30-9e2b-46390b7fd4dd
2873,c837dd7a-aada-4633-b5e8-137a7327c441
2874,d58901fe-d2b6-471a-a8bb-2c27ce1d81f7
2875,1b8eb87e-5b88-4628-a7fa-1a414a0a5888
2876,c9c60926-5ca5-4e56-9085-c4b4ac429141
2877,7bffd4eb-3bc8-4ed0-b357-428f10dd69f8
2878,b0c21608-751b-4534-bf71-87d311a1ba4e
2879,9a112a54-f370-4115-b75f-800ca9687176
2880,bca5985f-e048-4651-9a86-3b1e73c3b0db
2881,ea659ca5-7c95-4e24-807e-83b16bbfa39f
2882,6932e4aa-e374-4279-903f-509d72b60737
2883,2752307d-a872-4644-844f-f19ef9fc1628
2884,1e16b2d4-5c0a-4c97-b8f4-c43b8d95fe08
2885,b43f887e-c154-40b8-b4e0-96ca0321ca83
2886,818e50ea-c183-40ce-80ca-16a721104f8d
2887,4d8ec525-a8fc-4cf7-b133-6d36f67c5c74
2888,202453f5-0691-418b-9164-0ccab8209fe3
2889,4bdfc599-000b-4cda-bb7d-1a59a540c2ac
2890,dc0465df-81f1-4b5d-a2bb-346bb6ea2c48
2891,e7750a26-513e-48b7-bc69-f6ed2e910a2f
2892,e7008444-e6ff-483a-99df-30f0c2ae32fc
2893,21bb0379-bda2-4eb2-8b11-4c6cbec91cc7
2894,30c61efb-ed82-4b2c-9e95-984a4f61131c
2895,cbd9a62a-8929-4748-87c6-b178ab329117
2896,df8967fd-6022-478b-829a-d54f1c288d25
2897,72001733-2028-44be-92b8-2d7e25512d3e
2898,9a8701d6-a0ff-4550-b48e-a1e9d0af4136
2899,c272fe53-ea6b-479d-961b-7ffa44470ea6
2900,6cceaaa5-2cb2-4f71-95af-9aea4fbce0b5
2901,0629ad0d-f85a-4cf4-9efc-82c6c59b5817
2902,552a2246-f940-4e3d-86e1-b12a892390f1
2903,73481b19-b6d5-4216-a3ff-bfc2d199ea4e
2904,a5a19f64-ed9a-4e49-9e20-66f2ac96b81f
2905,bf8c607e-e559-49f8-ae49-dbc068246cd2
2906,ccf58766-88af-4323-bfc4-bcdb63c01dc6
2907,5b4441b9-71ee-4ff2-9946-286d37e65be4
2908,8805b863-9ef4-42d8-bc16-2f1bb490ec54
2909,e4bc12e1-0e87-439e-bc3b-961a06af1371
2910,f0a81952-81ae-486d-bba2-246f4af66b5a
2911,bed106de-a246-40d9-80ba-8f470ba89507
2912,251499c5-16bf-4ea8-9424-314ffbefa772
2913,eb93860b-42d6-4afd-8c0b-74fb08a1336f
2914,ca506b49-b1b7-43f2-b015-af1cf0462b54
2915,be96bab8-7a1a-4783-adfb-901325016671
2916,080f11a9-7d38-40d1-84dc-b32f05742c52
2917,bdaa1e6c-2c0e-46f7-9c0f-9b3144ccc6ca
2918,5472ce3d-8d13-4d83-b118-0e99a400ca3d
2919,099f9893-7926-4cf6-b2b0-110b2767d6f3
2920,33e1691c-0d64-423d-b54f-347c13bd22d0
2921,dbf44e06-ee8c-4b3a-9741-ac02f82cfe1c
2922,e5728470-bf30-4467-86cf-33bf03578de1
2923,a657dff1-c0a1-464c-b8c9-d8d32fd205af
2924,8e1ff0f5-a647-4238-9e8e-b7d5c6430290
2925,7c6c5c99-7e7f-4e73-b7ca-543d10aa4901
2926,26f2a4dc-e384-42fc-a159-f0e0d566f763
2927,e501d4a3-36da-4af4-9d66-38523457078b
2928,810b95a9-3abc-42de-86c6-837e0abb58fc
2929,c998dc19-e3c7-4154-b699-4992a61ef0df
2930,8bdc1e1c-40eb-49f9-aa1c-33b6e8f8e13f
2931,275f8670-2dc3-4113-88b7-6e1849bcd6b3
2932,f5f9329e-f039-4d5e-a24b-53dbbcc66b45
2933,f61b0191-e68f-4fa5-b2d9-2094dcf3f822
2934,9cf12ed7-1600-403d-bb24-7f61d51609ef
2935,2f276a34-0b5b-4b0c-b4f5-3cf05286dad9
2936,e070c852-72fd-4f77-8931-24c90fc36ef2
2937,c019dbd6-3089-4949-b6ca-4c8aee0dc78a
2938,cff3c7d0-7fbd-4c73-aa56-503b52150a9c
2939,0bd73d69-e579-4761-9a56-aa79e8366632
2940,02383a7d-f0f7-4696-a94c-81cf6af67141
2941,5846c59f-de05-48dc-adf8-132f5b5e0752
2942,d9fc7e95-b5a1-4d35-bf83-2d1d9502a160
2943,6ea10976-582a-43c5-8bb9-0662f0217237
2944,3b6372a5-9b14-4d98-bb58-92c215bca597
2945,9db21f6e-950b-47b0-882a-408d3fee71ba
2946,cb89466f-81a0-4ff5-af34-bf6b7310a82a
2947,165ae310-aa9e-43b6-b875-f996db6586bd
2948,15d635f7-3feb-4a08-99f8-2bc68dd5cda8
2949,9ec84008-4fe5-454a-bf32-599071a3e6db
2950,2f11bd7f-d87d-4f06-adf9-0ae61fdca774
2951,42ad63fa-ddda-481b-95dd-80bdc3e3851a
2952,bd5de8d2-dd79-41f8-af03-7e2f5a25dcfb
2953,2f827786-043b-43d1-bd25-55db007b365f
2954,b086c009-8b97-4706-b6f9-bcde403a3f49
2955,f5cdbd66-84f1-438f-922a-455168c50e9b
2956,42bbf3d8-113a-41ac-bc23-50a8b6dad91a
2957,8f9ce8af-35cb-4c54-abb7-81ce189206a2
2958,e6535425-8471-4feb-a5b2-acdc73880ba2
2959,f36be4b6-ba26-42bd-9412-4a05042cc7fa
2960,b1e22450-945f-456f-84fa-d6582620873f
2961,4a5de989-4ee7-4c92-a7a7-a94a8f05ec28
2962,4c73b458-7a86-4664-b68f-16a2c0a186fe
2963,ae373432-0f87-44d6-9966-6ddaf7ee2785
2964,2d292a1b-d6fb-45ab-a605-287d1994b515
2965,baeaedd8-8da3-4499-8138-8832efc13057
2966,3a07b841-ea22-4cd7-b378-a46239d1c282
2967,3bd3001e-4a98-4186-927f-ec765136749f
2968,33b9a101-8bd1-4014-80da-27d84e786424
2969,0117c644-de6b-42ac-ade4-a2eaedb5e78c
2970,412dd7cb-04ba-4b6f-bfd7-5d97e1ae55d6
2971,93fa42e9-8c46-4fd3-b042-efba48fda9f9
2972,61bec0f3-20b1-4235-95e2-febd8a89f079
2973,91b3f708-5397-414f-8b12-912598664278
2974,91a9cee4-ad61-49b8-a8cf-cf8a49c21ca7
2975,02496114-4eae-4edb-b083-cd130e140c71
2976,d03ec57b-fe15-4d6e-89b9-00a81103914b
2977,2bb1c6ed-d7d8-4086-acb5-59ab88e6eefd
2978,c0fab9eb-a843-4853-a6f7-5ccdc0010fe2
2979,67b77e0d-60d2-4aa8-8505-e92d77630788
2980,ac3990bf-7638-42d6-b442-da11826fb40d
2981,5e1fd3fa-2b3f-4719-84be-92a1345b0b0a
2982,8469c266-0837-436d-8de4-667aa319b6e3
2983,047e6a2d-97d2-4e23-9d61-89e5ac02587e
2984,38d95127-2a37-47d4-af68-56356470c98d
2985,8e68935b-e428-453e-a778-0f14980a7419
2986,a063e596-233a-4c00-a910-8dfbf146ecca
2987,c88dba05-1c36-4bbb-877d-9278a5e1180d
2988,f656c191-9b37-4ca9-9b91-4f91ebed5cbe
2989,1e52168e-2ec5-4c70-91f9-db84de1715d9
2990,404684ec-68bb-4c3c-89ba-1d57c607ca32
2991,2c5f2074-e8cc-4e01-ac39-30fd936dd547
2992,2d377fff-4b7e-4b96-99b6-6caa94f234e6
2993,db656976-26c9-45f0-931b-be20f5b4a8fb
2994,5db857fb-118c-4757-ab48-337ea3710e01
2995,11af824a-7388-4ff2-b0b0-666e22c1325b
2996,5099c8c6-7f04-4b26-aaa2-0c9f5be234a6
2997,34ebf462-ae7d-4974-850e-a9fafdad65e4
2998,c9da73d1-9d5e-4617-84c0-745f303de973
2999,77e97e63-ffc1-418f-aa89-f8881c02ac42
3000,63431a9c-2ef8-4229-b2bf-ce794432d32a
3001,c90572a4-d494-4374-8dcd-33a240007c62
3002,6eb62c10-2845-4d88-900a-4be92df6646d
3003,ba875c12-e736-4688-bc3c-b577d5abf55c
3004,a1360283-370b-4de2-9c27-8c3452f7e4af
3005,1e767676-dfb1-428e-a532-8c652ef863ac
3006,0542f88c-0252-437a-9161-da3c0aff2875
3007,39d7df49-d246-45c6-bb90-5e4b3a3b003b
3008,32dee8bf-1e33-4568-94b5-f51d531175a4
3009,d8bc8141-7903-408f-a626-c41c5e45dde6
3010,72cdcf17-312b-49c3-9fbe-bd3cdcf97d42
3011,acb057e5-a59f-492e-b83b-61b75fa1fa12
3012,1832158b-7c45-4e17-9239-b7d7fef46969
3013,6a981542-751b-48d6-9060-63190edeacf4
3014,dcd7f696-8ac8-45f0-955b-4fd3982d45cf
3015,36a1855d-f406-4c1b-a44e-89d7adb63848
3016,79383131-7121-47ef-8a83-1f051318c92f
3017,ca504361-fa5f-4c0a-a6f5-800343d80b98
3018,0b5b8661-5fd3-480b-83ca-889afec8c716
3019,6e268cb4-abc2-41b1-9f90-beac7955627f
3020,cb021e50-fc33-4d52-9d1c-e17b5c7b277b
3021,29f50e49-952e-41f4-8df5-f83d711d90c2
3022,9b03f1fb-e94f-4a23-b48e-1b2c0c4ac093
3023,209ea563-6f75-4605-b322-d9f5d24d7a45
3024,26b0b9bc-a8af-4484-b4d3-4cf0838ed5bf
3025,eb6dedcd-cf23-4229-a5f7-e557a935a3e5
3026,3174ce1c-7f3b-4852-99d1-33abf1bcfb90
3027,f1830a21-3ed4-4659-9396-1ea7683f207a
3028,a1082d97-f4c7-4fbd-85c6-271112d5b94d
3029,c469fa1e-aace-404c-bf80-160bea139ea3
3030,296a0500-8552-48ac-ac81-ec37065b568e
3031,05a0ae1a-11ae-4407-8759-dcf2eaa2fe0d
3032,394e10ae-ecde-49cc-a245-c0fe9511f088
3033,0734a330-077f-4317-8d28-120f632d6358
3034,9550a2b5-7803-43af-b84f-856c9cee2455
3035,5388e492-3862-47fe-96e1-127e2a31505d
3036,e8aa4daa-cfe2-4a2c-a0df-aaa9e6a629d2
3037,8d1075d3-05c6-4a8b-8e97-6171a08a5921
3038,e9c44b2b-0f72-4ddc-9fc7-be5370aa0d44
3039,1b687605-2f01-43e0-84f2-297f3dd86f53
3040,41179464-a548-45e4-b684-71de31becfd6
3041,1f740c9f-75ff-4562-a173-009a3cd55556
3042,66029090-5982-4b1d-bc91-a23383b48058
3043,f3d2df7c-4c9a-4f88-931c-fa5ff1cca58c
3044,9e9c170b-c83e-4b0b-9b73-3a45556f233c
3045,a29bb976-b297-4ddd-9f2c-2283fa4a4e3c
3046,2ca9bb2e-01e3-48d2-a6df-3c45194dfd21
3047,729321c9-17ac-4434-a6f3-7803f9a60904
3048,934890a0-37c4-4745-be2f-271aa98c235a
3049,a72416a7-bfa8-4182-943c-938bb28210f5
3050,de98ea25-1956-40e1-afe5-d3f32586269d
3051,7e044743-4610-4772-985f-7ed4d59a5c87
3052,7122207c-1b4f-4613-9aa0-9eba945a86d1
3053,63ed3d01-4b95-49a5-a1d4-c95d4e49d9e3
3054,3716e385-33dd-4645-bd4d-6a6e42dcf6eb
3055,84a5be12-07d2-4de0-a371-978a8544e6b0
3056,9d50c611-15be-4907-a853-c3589c97b53e
3057,3f7ff446-2ca9-4575-bd2d-df7033a76968
3058,8ceab902-ce1f-42d4-971e-6a3ba3769422
3059,e7d6c699-7f92-44b6-a009-63f871f7509c
3060,3e35990d-c83e-415e-9830-79a9ed47239d
3061,0faf8d6e-f204-4abe-b7c1-21ff8e657828
3062,4e7e4cae-50fb-41e3-84a5-567fd66d6a19
3063,5e82896e-3f00-48c9-bd27-492f15439b39
3064,e6988ff9-81da-4d27-98ff-4835a1ad5dd4
3065,3fe81527-e10f-4341-a789-d227e7180dab
3066,f4de8077-1282-4a9d-89ec-faf918885e57
3067,a4327c86-cf62-41ce-928a-881aaa11b2f4
3068,a43ea02a-4dfd-4be4-a7b6-5438df923271
3069,8d7c3b90-f653-45da-8afd-a53c94fb05dd
3070,3d0c1cfa-bdfd-4467-b3f0-42d4037326d0
3071,0e08d4cb-0910-4752-b6ed-10f4875e9d02
3072,b0bfc66e-5739-461d-bf38-b02bd1c3b9ec
3073,dbe576eb-3ac2-423b-9c43-89141991c500
3074,48bd5e29-8fb8-49c3-954e-1fb7c8c29646
3075,0f3c6ed7-12f4-4af7-b65e-1463a245d122
3076,3d724a98-a268-4630-afa4-03d37ac87e83
3077,6f4caf36-f377-4894-8287-428874771395
3078,794a7032-af6d-4b30-bbd5-d0a3757e1640
3079,ef508b54-56af-402a-84ee-a831b0dbf0cf
3080,1bb2f452-fcc3-4b3d-aeba-2037e0cf03c0
3081,f3c3b9e2-0600-4e15-9ca5-d1c901744c37
3082,5ac58602-21fe-456d-a258-4b5b49d89de0
3083,7361b6ab-2ee1-4cf4-8de6-cd2929b38bd8
3084,6572f528-736a-4223-a5e6-88124c6213d4
3085,6cc9aaf2-e927-43f7-9308-ce15edf05915
3086,68ad62a0-9970-4b22-8d51-6257b882f2ec
3087,5dd18868-b3f2-460b-a111-89bbaeef642f
3088,231b7102-a72c-4f0a-9596-0e65a5753038
3089,e12478ed-63bc-4625-96f9-ae5f94d84bb6
3090,de2bf089-d4a7-4fc4-8428-a50643217748
3091,a5aa5467-c49e-4dee-a612-7bc76aad9ab7
3092,025c01c1-cea9-4f70-962c-21760f1da19d
3093,1c39f7ff-3f06-4c06-9d8a-7a695117bf16
3094,06fc4a45-fc32-4940-85a3-4e5c414c40ee
3095,bec54cd6-3005-4704-86bb-3fa30d7ff16d
3096,d8cc78c6-57c3-4992-8311-7501247ed962
3097,ae3070be-618f-4bb4-96b1-e28a9696508f
3098,ef36d4a3-17a8-4f6a-917f-671bc7eac67c
3099,2c0feb7d-f8e5-4d26-a09e-eb1c4c179ae6
3100,ed56d0c6-0c74-45d4-92aa-67d4afe698ed
3101,c7439064-0230-4908-8901-12c88d14e73d
3102,4a09c870-8feb-40ee-a34f-d05c8004e41a
3103,67c8b27c-1b99-45e8-88f2-f182571064d0
3104,223a3a53-05bd-4cc1-b690-0408106b9cb7
3105,8fcf9ffb-8c03-47ef-a976-b579343f2afb
3106,90295d36-a6a7-4392-9046-23eb997aa494
3107,be297f2d-e16e-469f-8f9c-50752519eb16
3108,6cbf99f6-5365-40b7-9b16-29e51e772471
3109,f15d18c4-ecaf-4b25-bed9-6e7b7c177e72
3110,521bea81-43d7-4693-ac77-8c1f7ed2b96c
3111,146cffd0-87c3-47e3-b0f3-815483a532b9
3112,b606056b-040d-4a6c-99c3-72601545a0d6
3113,9b1f5867-31b9-4119-a0d7-3eca9826f940
3114,06f59793-056a-48f0-894d-006f02dc2439
3115,80af2780-67d7-4e46-aaa0-93b10a2113ce
3116,d855e456-8a39-4249-91ca-02ffdc7a708c
3117,27f93a60-ed2e-4b56-826d-8b1c9f1c1b8a
3118,993ba598-6469-49ce-8a04-452b460d783d
3119,fdd2acf2-db2d-4934-84c5-d4ecb7deb645
3120,6bcca105-4e3d-4ac7-adb3-0d1317a88abb
3121,f68431f6-1159-40bf-ba6a-c7d3b205d000
3122,e5ecdb21-12f4-480e-b79c-b9340caf0eae
3123,eeca52d2-c1d3-429c-9cd1-fca8346924a5
3124,d582810b-04c5-4fec-9016-ab0ee3c27e01
3125,76edd368-a120-406d-aac0-16b7e981450f
3126,720cfee4-fd57-4f9c-8e20-360bb27dacd5
3127,0888ed2d-076f-4688-a446-28a0af4cc360
3128,c818980d-52a2-4831-912e-f4f6ef0f61a2
3129,21b61d81-d7af-47f3-8831-2b134cd1ec99
3130,905df638-9513-4d5d-b5c2-65da440c19d0
3131,bc6f62e0-7120-4631-ac30-0115e2679ec7
3132,9a479b0e-cf88-4060-b7fb-030aa88f5ffd
3133,7f921c2c-4819-45e6-92c8-07b21dd06eac
3134,e6bf73ae-dd3e-492e-8afb-ab040dcdbd44
3135,7c27c261-9d34-40e2-89d2-d32c5626712d
3136,f01cc8b4-1328-4501-8958-21e97b518510
3137,d1f1060e-ce6f-4ab3-a91e-e0570af14010
3138,2c3aa0ea-feca-44ae-8979-800ccc9bf3cb
3139,b7804a62-1556-4743-adec-eb6fd8644365
3140,5296902a-a068-4c1d-a6d7-d06fe6f23962
3141,1d0f5513-3654-4aaf-a3d8-762a0016fad8
3142,e790fde4-fdbd-4a87-a222-37cc4cf6a044
3143,91f83684-2258-410c-9638-06d5c97fa60f
3144,9317b506-51f0-4c27-9542-af6af493ac81
3145,89e7ab50-95ec-48c6-8364-dc4562f59bd1
3146,7a391ea8-226a-4ce0-b418-8cadd5443672
3147,d1db0203-8b5e-4578-b69b-9426e3b136b4
3148,fbf92758-f678-4bdb-81fa-efe7f8643d6b
3149,2d013734-3385-47fe-bfdc-c1bc443baf16
3150,e8253ae8-09bd-4bbe-9b01-3ee3a5489dd6
3151,c4c6020c-b9ab-4868-b6c4-7a6bed751010
3152,aeb596f9-827d-4fb3-8082-dbe9df68cd16
3153,fdb6a7b3-8197-4892-8322-7666da16a7ba
3154,80954676-2a81-4972-bd15-ff90394424db
3155,c8833b7c-5cb6-4969-83cc-8f2a0651dac3
3156,80117b77-2727-4831-8510-aa90942868a0
3157,9de66fe5-6b47-419c-b9bc-cd81f869aec8
3158,69818774-fbbe-4b2a-a441-3e7c9581c541
3159,e049f21d-3952-463a-878e-d9ab75d851b0
3160,7b838781-85ec-4203-9401-d10563db1e4a
3161,fafaa229-b437-4640-9f1d-a48fe80d8cca
3162,be2fdae5-77c0-479f-87e6-3708f631d2e6
3163,442296c7-c041-4547-8979-25626e1a766d
3164,47cecb93-d416-4a4c-b557-b61f4e9b0976
3165,138d4caf-1025-4013-a659-628b4148eb08
3166,52ea5772-5c58-477a-8529-066adc898666
3167,0bc72e38-dadd-4fac-8814-7cb964246beb
3168,0369df1c-a7cc-4873-819a-c7135b704cae
3169,f0708d5e-588e-4a1f-96c8-af712a6c8f90
3170,c7c3f0d7-5cac-48ff-bec3-59dadb194279
3171,0fc83e0d-c2a1-4a6d-a5d0-fdc4ac5c446c
3172,b034674f-6a5d-47f4-a148-8521a992dd15
3173,acb77539-e479-4f85-b231-0330e17f620f
3174,963f436b-358e-4976-8871-7c48bbf0b435
3175,ed79169c-d268-4884-a82f-f9d2a7317e79
3176,1df732ad-2900-40d7-99fe-edb926815acb
3177,3fbc2fcc-15cb-49f0-bdaf-1d5cf1218138
3178,86c35382-adfd-4d1b-9ffe-6b64c2672db2
3179,d66375c5-a27a-4f85-af07-1312dd3671ce
3180,280476fb-0fe2-47b6-ac51-eea8d3486cc9
3181,c0c8afe3-0ae6-4233-b856-6c310c2b0791
3182,a46386be-4fc6-4445-829c-c885f9ff9ab1
3183,9e344a83-00aa-4814-8ba5-5c7acc0b3482
3184,3f16e9e6-bf55-4d39-b4eb-3e459f51a019
3185,c1be9e40-0599-42c4-97e1-1eee927a4747
3186,1e9a42ab-d3d1-4586-a898-e26c81007352
3187,39ff1275-e6f1-4295-b197-a3f43f7ca2ce
3188,8422eb4b-b489-458c-b07f-7e6561ebf63c
3189,eec019fb-c920-47fa-beeb-0195ef0bc036
3190,33ff13ea-0ed5-4c31-8f43-d30c9dbabb0d
3191,7c9a4525-f0a0-4d06-bd3a-9518bcf2d406
3192,285250a6-f38a-4865-86d7-caa91e66047b
3193,e170b598-8961-4c29-9ee1-d9a98196801c
3194,3761c02e-96d1-49d0-8553-b5454268edca
3195,dde85bee-5ccf-4571-b426-77837c1b9408
3196,256eb126-d47d-44bd-8696-e324950ca522
3197,4e088088-0f3c-48bd-bd6f-e8151d535dc3
3198,98b27892-36ea-4240-a710-55be6a60aaf2
3199,d9f44176-42ac-4e50-ae36-0b16ba748caa
3200,cebbf265-3b20-46f6-9ca5-6ce7fa174435
3201,62534dab-d47d-46d1-98e0-1419b0643e98
3202,b755a38f-b8d8-48a4-800a-63db88276e34
3203,bba8e2ac-2918-4b75-8f5f-a6d2548f8de0
3204,5b3c03fa-52ab-48ea-a459-810a7bf631d7
3205,b89d48ff-342d-4d4b-80ed-eaa740240f1e
3206,ea715c50-57c6-4f2c-9353-079eda5e0385
3207,6aec7075-9194-43a8-85c3-c7dbaa302475
3208,6323cdfc-09c7-4537-ae1b-1533672d469f
3209,93ea2db0-ad5b-4fed-96f7-87d2332e23c8
3210,9ec02ccd-ec22-4d6a-969c-46ad8c96d847
3211,d9298262-4c0b-43ca-b210-0ffa784e9b58
3212,74655009-eadf-4674-9930-e070251a3fa4
3213,87d800d2-528d-425d-b3c7-305a9fc5e49b
3214,d5dd999e-95ce-436f-a70b-a259910ef210
3215,bb15561f-2bfc-4ec6-91a5-a2880101318d
3216,89b3ba89-a3ff-4da7-9ddc-cf6e98636c52
3217,8efb7fb3-663d-45c3-b6fc-5fc9e5fc6835
3218,f44f53d8-9425-41e5-a6d3-4d0127f47d9c
3219,93958fca-80f1-46c6-bd3e-4058354d75e0
3220,ea955803-4626-4f09-a7b5-becba41b1a71
3221,a354b8ce-27c0-48c5-bbff-15e1fab5ffd5
3222,16d3882b-d540-41f4-b6ee-4ae7eb3ad73a
3223,4637eca8-efb6-4b52-b8dc-08103abdef9c
3224,1a99ba7a-42b7-40ce-ac39-d878c15e1b16
3225,649ce507-e945-49ea-b0aa-dc386c0a5fe2
3226,4cde9948-295b-4058-ae6f-9f76161698dc
3227,836794ef-9a32-49cd-8dfe-1e058c2027b6
3228,2b6cd42f-f05c-4ea0-827b-264afe6dd800
3229,7ed117ba-3dbb-4530-ac42-3ebb112694fd
3230,67abf1d1-db18-4663-ac92-a381f3c4e634
3231,3627a189-f7ee-4fcc-b2d2-8adeab637990
3232,8af717e4-15d7-4a88-a321-5aa41602ec46
3233,601b9030-369f-4132-b0d5-27b2a8dcda38
3234,b601f995-0311-4957-b9b7-4c2ee08b5376
3235,2d10fce1-fa78-445d-8667-02ed679481bf
3236,a7aacfb6-c061-46b3-afe0-d745e0692e9e
3237,790b423d-b52c-41de-b9f2-f86ad72e0cd6
3238,75447b29-3ce1-466b-bf1d-4b3004f2c02d
3239,334f9bdd-fb72-489b-8bf3-49487ef23bef
3240,bba9dc1b-883b-4f60-a316-3a34ac6ffc1c
3241,7d57de78-57a2-4583-9cf3-32792fc3231a
3242,8b905246-9f6b-436d-af70-fc2fd7c7ad06
3243,d0e11775-c321-4caa-958b-8aa2d34d3b2c
3244,f100251b-1046-4162-b7b8-14a327543351
3245,0d206b8c-57aa-4003-9d08-047f6588f43d
3246,f2a5c744-e3c5-4892-aea1-192d24c28acc
3247,c32e6115-9e1a-4bf5-9627-ffbbcc210e53
3248,da6078a6-3810-4a9b-bc13-ca2f48c9565b
3249,88fc4153-6fdc-40c0-8f45-56244b44601e
3250,278f9e02-7fff-413f-b0de-7d56ffaf941f
3251,ccd5a4a3-4226-4a54-a21d-4855be23e33a
3252,5be1f568-5d69-421e-9a73-37cb0e37c893
3253,bddc90d0-43ca-4529-a835-ff2f6802cb4d
3254,ab523591-340e-4293-ae1e-da2cb9d08dd4
3255,d304c1c8-d745-4ec3-916c-b550f337da0e
3256,de1b4205-d411-437b-a5c8-6e7cf7413848
3257,22e0b7e5-bd9f-45c6-a7ad-6f3db34ed52b
3258,c436f00a-0bdb-4639-b9f2-438ee9ae97c6
3259,e409298f-baab-4942-a431-beba6ea59c72
3260,e5ea11d7-0577-4fde-a153-cd3065dd944b
3261,37bde927-5d7e-4cc4-81a1-0495d9f1e034
3262,b429e42e-e416-4d68-975f-e6a8f56638b7
3263,8d8ff73c-5cb3-489c-87ac-73613853ba42
3264,23abf7ff-db5f-494a-8ce3-6e9ff91bb015
3265,51c48fe8-7f8d-4b1d-9c51-a76202af058f
